isbn,title,author,price,stock,category,description
9793229923168,"Repellendus asperiores corporis aut.","Rafael Roberts",369.54,22,Self-Help,"Iusto et possimus ipsam quia deserunt voluptas. Et dolores odit quaerat consequatur laborum rerum dolor. Molestias et perferendis culpa reprehenderit."
9785349143281,"Velit at et.","Dr. Theodore Crooks",409.92,797,Technology,"Omnis expedita odit est aut. Voluptate iusto est delectus modi aut."
9786495734347,"Facilis reiciendis ducimus doloremque.","Francisca Beatty",145.66,974,Cooking,"Reprehenderit quos et optio nisi quos et sed. Et repudiandae aspernatur est."
9789926928995,"Aspernatur dolorum qui assumenda.","Ms. Allene Orn",294.52,243,Cooking,"Facilis quam deserunt accusantium impedit assumenda. Saepe et dolorum vel nam laboriosam consequuntur aut. Illum maxime et vitae commodi corrupti."
9790505431614,"Recusandae pariatur provident alias.","Adalberto Robel PhD",423.57,536,Self-Help,"Sed cupiditate qui impedit dolorem alias. Dolorem perspiciatis inventore ut iste eos esse. Aspernatur mollitia soluta velit eligendi."
9789568968021,"Tempore similique et.","Kelsie Cartwright",91.97,867,Biography,"Omnis aut beatae aliquam sit nihil. Vero quia quod omnis ut sit cumque."
9787238283481,"Soluta consectetur.","Mrs. Marcella Kovacek",15.93,812,Biography,"Ut ipsam repellendus repellat reprehenderit amet. Voluptas dolorem dolores dolor."
9786318090704,"Dolores consequatur numquam voluptates.","Cathryn Dickens",477.13,241,Mystery,"Sunt suscipit molestiae nihil hic. Et rerum mollitia voluptatem quis architecto voluptas."
9780445745667,"Ut voluptatem sequi.","Dr. Robert Krajcik PhD",88.98,522,Travel,"Repellendus facilis aut dolore in nihil et dolorem. A vel et ratione libero. Consequuntur quis inventore veritatis voluptas."
9787124071451,"Autem rem maiores quisquam aliquid.","Milan Kozey V",372.02,163,Technology,"Harum veniam accusamus a et nulla aut aliquam. Labore sunt cupiditate quaerat reprehenderit. Cum rerum autem nisi quia consequatur."
9789496312248,"Dolore qui harum.","Name Zemlak",278.98,987,Fantasy,"Rerum distinctio ab cupiditate possimus cumque optio tenetur. Ut omnis laborum eos dolores vitae alias totam."
9794701287235,"Sit et maiores recusandae quisquam.","Selina Hermann DVM",29.71,650,Technology,"Vel tenetur provident eaque. Odio eligendi dolorem velit expedita."
9780665723940,"Culpa a exercitationem qui.","Mrs. Daphnee Zboncak",425.33,264,History,"Ipsam ipsa eum ipsum porro tenetur ad officia. Et laboriosam nulla possimus."
9787758604087,"Tempore voluptatem assumenda natus.","Dr. Toney Nolan",329.86,867,Business,"Sint ab deleniti atque sequi dolorum dolore sit. Omnis architecto ut unde voluptas est modi et. At quisquam minus quo quia inventore sunt."
9796101838062,"Deleniti dolorum voluptatum.","Jakob Jacobs PhD",194.07,872,"Children’s Literature","Aut molestiae voluptatem autem quaerat. Doloremque cum amet ullam aut."
9792704425531,"Recusandae reprehenderit.","Wilburn Bartell",406.25,226,Fantasy,"Voluptates inventore praesentium voluptates eligendi ut non. Dolore qui nesciunt quo commodi nulla."
9791627019285,"Voluptas saepe minus.","Zoe Hammes",287.37,550,Romance,"Distinctio et tempora quae dolores mollitia. Dignissimos omnis commodi distinctio rerum omnis possimus officia earum."
9794384717128,"Quasi quidem ut.","Mr. Rolando Botsford",217.1,167,Cooking,"Voluptatem officia voluptatem maiores consequatur cumque non maiores quis. Impedit voluptatem repellendus non harum."
9798769711213,"Nesciunt repudiandae nobis autem.","Gertrude Hartmann",178.84,873,Technology,"Suscipit odio quia laborum eaque aut. Autem omnis quibusdam consequuntur accusantium vero sed enim eaque. Modi cumque aspernatur delectus voluptatum."
9795084998428,"Ratione aliquid ratione animi.","Darien Beahan",333.91,101,Fantasy,"Deleniti id dolorem in. Nihil id voluptate quidem. Occaecati eum porro quis quasi natus."
9780530672915,"Libero cumque minima.","Jazmin Littel",301.14,313,Travel,"Aliquid qui et laboriosam. Reprehenderit excepturi aut veniam quia ullam cumque repellat."
9785751731595,"Aperiam assumenda at reprehenderit omnis.","Shaniya Hickle",195.83,298,Science,"Ut repudiandae omnis cumque molestiae molestiae. Vero perferendis ducimus voluptatem sed qui. Sunt non nisi ut."
9786565662020,"Quo voluptas consequatur laboriosam.","Dr. Jana White II",388.68,322,Travel,"Nihil dolorem omnis blanditiis animi qui. Autem odit quia laborum accusamus laborum nisi vel eligendi."
9796920143019,"Molestiae ut.","Zelma Upton Jr.",283.51,227,History,"Reiciendis eveniet distinctio rerum non omnis. Voluptas aut a deleniti molestiae non reprehenderit. Non omnis ratione facere est in laborum."
9789529886371,"Consequatur atque natus quam.","Mr. Jesus Konopelski II",247.66,145,Travel,"Odit libero sequi optio quia. Deserunt quis in neque ullam molestiae."
9790945218387,"Fugit tempore harum in explicabo.","Prof. Annabelle Mraz I",187.83,853,Business,"Est iusto numquam quo. Voluptas autem unde culpa excepturi ipsa sed."
9789481060789,"Est exercitationem eum.","Constantin Schneider",378.35,351,Non-Fiction,"Ipsum qui modi illum placeat qui laudantium aut. Pariatur harum qui modi cupiditate omnis. Mollitia laborum voluptas necessitatibus doloremque."
9784015791962,"Qui blanditiis quasi.","Eldred Bradtke",329.29,270,Self-Help,"Dolor consequatur sed voluptas sit dolor ea sapiente in. Iste debitis sint magni consequatur omnis aut alias. Et itaque totam in ad rerum voluptate."
9783131493040,"Ut est et rerum.","Shemar Dickens",101.7,854,Cooking,"Sint rerum omnis adipisci consequatur qui facilis. Excepturi asperiores autem praesentium culpa sed placeat qui magnam."
9797146642904,"Rem officia officia excepturi.","Johnpaul Mayer",249.78,818,Technology,"Aut voluptatibus quia et voluptate. Aliquid voluptatem laudantium hic nesciunt. Pariatur maiores voluptate eum."
9791145702270,"Libero quia quis sed et.","Gilberto Steuber",497.95,50,Fiction,"Molestiae odit et eaque mollitia molestiae. Et tempora est quod accusantium sapiente neque ad molestias. Rem voluptatum minima sint."
9780344278518,"Iste repellendus.","Mr. Raheem Russel PhD",290.71,302,Fantasy,"Architecto et saepe non omnis explicabo repellat. Et doloremque dolorum impedit ducimus aliquam fuga omnis."
9785993439075,"Officiis quis eos.","Nicholaus Reichert",214.35,261,Self-Help,"Ipsa enim doloremque est voluptate molestias. Non natus est vitae non est omnis."
9795659605393,"Perspiciatis at assumenda autem.","Dr. Abraham Oberbrunner",488.72,774,Cooking,"Reiciendis sint dolorem quisquam temporibus cum amet. Et quia et dolor quo."
9792178719273,"Sunt mollitia voluptas dolorem.","Miracle Denesik",80.69,504,Health,"Sit et ipsa fugiat error pariatur nihil. Non modi ipsam assumenda consequuntur. Iste praesentium omnis id ullam iste quis."
9789140237200,"Corporis nobis odio.","Terrence Shanahan",15.15,582,Non-Fiction,"Voluptatem in neque et debitis aut explicabo. Qui rem voluptates voluptate voluptas. Dolor ipsa magni ad quae."
9793935796636,"Ut quae et laborum.","Alda Ratke V",433.26,118,Biography,"Occaecati repellat soluta nostrum ea dolorem. Reprehenderit error aspernatur et in reprehenderit occaecati. Ipsam expedita facere numquam ut sunt architecto."
9785737095338,"Voluptas quo numquam impedit.","Herbert Jacobson",292.27,364,Cooking,"Enim quo temporibus et consequatur illum architecto molestiae. Architecto sapiente perspiciatis consectetur optio qui minus. Necessitatibus excepturi odio quae consequatur et qui."
9798177992327,"Ipsum facere vero rerum.","Nikita Friesen",97.69,285,Non-Fiction,"Eligendi dolorem porro vel porro dolor. Dolor recusandae libero quos accusamus ab."
9781134419463,"Nisi esse quisquam.","Eliza Abshire",83.83,46,Cooking,"Porro ea sed dolore rerum est voluptas similique. Ut omnis unde sit hic hic harum ab."
9780217838160,"Ut delectus praesentium dolore.","Maegan Bradtke",371.98,361,Self-Help,"Magnam quia rem et et id. Earum consequatur praesentium dolorum sunt cumque. Quisquam vitae odio ut."
9798961618198,"Quidem animi alias.","Mr. Tyrel Bode",268.34,25,History,"Qui aut autem quia vero consequuntur. Nam quasi adipisci ea doloremque."
9782734519805,"Libero et aut.","Vern Ankunding",156.45,811,Self-Help,"Cupiditate corrupti veniam sint omnis. Et et rerum voluptatem exercitationem blanditiis dolorem doloribus. Quia eum eveniet maiores qui laborum dolores aliquam."
9787064941067,"Consequatur rerum officia.","Candace McGlynn",108.25,633,Romance,"Eos omnis harum est voluptatem eos. Cupiditate mollitia quia sunt est."
9793574785466,"Distinctio omnis assumenda similique.","Pete Fahey",229.75,877,Mystery,"Quis aut vel facere sunt dolor asperiores. Distinctio aut odio non excepturi accusantium vero repudiandae tempora. Dolores ab dolor temporibus qui."
9784358663223,"Consequatur qui blanditiis.","Laila Hauck",126.35,910,Biography,"Sint magni molestiae ut. Molestias necessitatibus consequatur enim dolores facere ut dignissimos. Ut blanditiis animi qui placeat sed."
9793779031764,"Officiis minus ut consequatur.","Courtney Bartell",320.51,811,Technology,"Nam veritatis impedit earum sint et quis eveniet est. Tenetur consequatur mollitia aut. Ut delectus odit omnis officiis voluptas velit officiis."
9784752804581,"Repudiandae exercitationem est.","Mr. Hester Adams I",416.4,320,Business,"Asperiores et ex enim nihil et eos eligendi debitis. Quia sunt sed rem accusamus molestiae qui accusamus. Aut odio delectus illo suscipit iure reprehenderit provident."
9790536119215,"Nemo accusamus nemo ratione cum.","Sister Schmitt Sr.",464.05,236,Fantasy,"Modi sunt nemo sed et in saepe accusamus. Libero repellat deserunt quia vero et commodi et accusantium. Necessitatibus neque aut officia et voluptas."
9794901729016,"Delectus aliquam quia et.","Declan Vandervort",324.37,750,"Children’s Literature","Molestias aliquam repellendus quasi corrupti fuga modi. Et aliquam temporibus eveniet nulla placeat. Quo rerum iusto sit iste voluptatem accusamus illo."
9789141516380,"Praesentium eum.","Roma Steuber",216.47,910,Mystery,"Ut et ducimus voluptas veniam eos. Modi blanditiis deleniti autem amet."
9790562350859,"Ad iusto incidunt.","Mr. Rhiannon Hyatt DDS",437.49,561,History,"Reprehenderit molestiae aliquid est nisi consequuntur. Necessitatibus placeat sit maiores. In laudantium et nulla vel."
9795439535810,"Voluptatum necessitatibus.","Ian Reynolds",379.42,924,Travel,"Alias molestias mollitia accusantium nobis quia vel. Voluptatem quos iure sed non a sunt. Nisi tenetur laborum esse."
9790474475183,"Dolor eveniet voluptatum in.","Federico Dickens",160.58,804,History,"Blanditiis ullam occaecati vero esse cupiditate est. Quia quia aut asperiores aut excepturi itaque quod."
9797246987882,"Qui nihil beatae sed.","Lue O'Kon",264.34,264,Self-Help,"Eum facilis harum optio accusamus ducimus saepe voluptas. Voluptas aliquam recusandae quas hic qui facilis quam."
9792962264675,"Aut quidem deleniti enim.","Daren Ebert",389.63,147,Cooking,"Nam ut in excepturi aperiam. Aliquid reprehenderit et quos dicta quas tempora. Tenetur quo in totam tempora qui dolores."
9781134049479,"Ex delectus laborum.","Ms. Aida Von IV",291,97,Health,"Dignissimos dolorem tempora id occaecati quibusdam. Quos rem voluptatem quibusdam odit possimus sunt vel."
9796150144541,"Voluptatem consequatur omnis quaerat.","Christopher Schulist",76.05,909,Mystery,"Odio voluptatem est recusandae voluptatum corrupti. Beatae voluptate vel quia explicabo ea dolorum. Corrupti quaerat et nemo repellendus dolor dolorum ipsa."
9780540227105,"Et vel veritatis assumenda.","Amiya Bogisich",150.98,11,History,"Sed quos sit non sunt voluptatem. Porro accusantium sequi excepturi facere dolores tenetur."
9789627784388,"Vero earum dicta.","Arvilla Koelpin V",280.47,662,Self-Help,"Facere autem deleniti non ut qui illo cumque tenetur. Iusto qui et repudiandae quis rerum quod dolores."
9797453711614,"Iure ducimus debitis neque.","Prof. Tressie Wilkinson",344.92,88,"Children’s Literature","Voluptatibus sit neque placeat nihil nihil tenetur. Amet dolorem eligendi beatae corporis odit possimus. Minima excepturi quia nobis est."
9795103172068,"Nemo reprehenderit eum voluptates.","Newton Lockman",48.73,448,Non-Fiction,"Et incidunt ullam qui ipsum dolores ab placeat et. A qui est est non officia voluptatem."
9795444319337,"Nesciunt doloribus suscipit excepturi.","Prof. Asa Parker Jr.",58.44,830,Biography,"Omnis deserunt repellat ut sed natus et. Harum inventore saepe est amet vero ut. Consequatur delectus repellat provident odio."
9790044686292,"Quo repellat nihil eos.","Gregory Weimann",348.1,599,Biography,"Quos voluptatum enim natus architecto dolorem est placeat. Omnis dolores qui placeat natus."
9798620329359,"Hic est excepturi.","Mabel Schmitt",142.07,40,Fiction,"Aliquam porro ipsa ratione dignissimos aut. Eius nemo ut praesentium qui iste in."
9795624387309,"Aut iusto reiciendis aut accusantium.","Ms. Alexandrine Fadel",9.33,972,Cooking,"Architecto natus distinctio reiciendis quis harum. Ut iste repellendus enim animi sit tempora autem."
9781466725027,"Ad consectetur possimus.","Roslyn Ankunding",185.29,673,History,"Eum fuga cupiditate fuga consectetur. Ut qui neque et nam itaque ut sed."
9787563253036,"Et ut.","Vivien Hagenes",438.87,972,History,"Rem voluptates recusandae molestiae consectetur. Debitis exercitationem velit laudantium et tempore itaque ut."
9797464180997,"Omnis beatae explicabo recusandae.","Lonny Thiel",337.01,744,"Children’s Literature","Cupiditate atque sunt pariatur totam est voluptatum. Sint dignissimos eius vitae a et aliquam magni consectetur. Voluptate ut facere provident aliquam in."
9792646700673,"A quae labore consequatur.","Johanna Ferry",324.32,118,Mystery,"Velit eum magnam voluptates et. Et corrupti qui reiciendis dolor. Qui amet corporis ea officia qui."
9796581494574,"Laudantium sed delectus qui.","Queen Rogahn",307.18,427,Business,"Qui vitae quae ut unde. Iusto officiis quos possimus id deleniti."
9790908331184,"Est quos consequatur.","Miss Dakota Murazik",374.59,180,"Children’s Literature","Voluptatum delectus quas qui provident veritatis. Alias eos sapiente nam et quae. Harum maxime sapiente itaque quam consectetur maxime."
9789315152499,"In et ipsum.","Cameron Rice",348.92,962,Business,"Possimus aliquid alias ut accusantium ratione. Libero qui animi placeat quis. Doloremque illo alias eum culpa omnis iusto."
9788345875194,"Molestiae quia asperiores facere.","Floy Upton III",420.96,144,Self-Help,"Officia suscipit et dolorem non assumenda voluptas debitis. Repellat excepturi voluptates iste qui nihil voluptatem."
9788082957078,"Voluptatem voluptas nihil quia.","Maymie Mann",48.06,186,Self-Help,"Nesciunt quas a fugiat. Quis aliquid qui quis assumenda et animi."
9799166760750,"Id quia doloribus cumque.","Jefferey Gulgowski V",470.57,179,Self-Help,"Repellendus in blanditiis animi ad debitis voluptas sed tempore. Voluptate omnis autem modi natus voluptas non excepturi."
9799631315164,"Doloremque nostrum nostrum eius.","Prof. Thad Zieme Sr.",47.83,646,Fantasy,"Quas eos laboriosam alias est ipsam aut. Eaque voluptates et sit sapiente vitae consequuntur nemo aut."
9794262890998,"Sit quisquam consequatur et.","Aisha Kuhn",321.51,951,Fiction,"Quisquam fuga non velit praesentium impedit at. Temporibus eius provident aut. Commodi harum est qui odit aliquid quas."
9795300502972,"Veritatis aliquam quibusdam.","Mya Fadel",343.76,727,Fiction,"Exercitationem rerum eaque sequi autem. Sed placeat magni ut."
9797305310491,"Perferendis aut qui.","Bobbie Zemlak",203.76,654,Travel,"Aliquid consequatur cumque non quia. Enim ea ea ut consequuntur."
9781363140008,"Facilis velit rerum dolorem.","Dr. Theresa Beatty",114.37,636,Romance,"Aspernatur odio molestiae quo facere beatae aliquam aut. Consequatur doloribus qui neque incidunt alias amet possimus perspiciatis."
9788894234350,"Quisquam minima accusamus ut.","Prof. Jayde Tremblay II",56.73,718,Travel,"Delectus rem ut corrupti dolores. Placeat iure quisquam voluptas beatae est non quo odit."
9796525713570,"Eos aperiam eum et.","Delfina Okuneva",392.52,306,Travel,"Necessitatibus nulla cumque dignissimos rerum itaque. Quaerat dicta id corrupti sapiente aut qui."
9786818041749,"Impedit dolore sequi.","Kattie Goodwin",255.96,264,"Children’s Literature","Ab nihil eaque quam sed veniam molestias debitis corporis. Odit nihil perferendis ea quo ullam."
9787268436291,"Quam voluptatem sed et.","Amparo Bogan",182.14,104,"Children’s Literature","Minus dolor minima voluptatem totam occaecati ut qui. Accusantium officia culpa illum eligendi accusantium et necessitatibus sed. Dolorem est accusantium asperiores natus officia cupiditate."
